"_type","ambientes","areas_sociales","banos","comment","datos_principales","descripción","detail","entrega","exteriores","generales","habitaciones","m2totales","metros","mycity","price","servicios","title","ubicación","unidades"
"Inmuebles24Item","","","2
		
				Baños","Departamento en venta en Provileon. 2 habitaciones, 2 baños, 40m2 terreno, 53m2 construcción. Nocnok ID: MX16-BP5545.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","Departamento
													
Precio Venta
																	
MN 308,657
40m² Superficie de terreno
53m² Superficie construída
2 Recámaras
2 Baños","Departamento en venta en Provileon. 2 habitaciones, 2 baños, 40m2 terreno, 53m2 construcción. Nocnok ID: MX16-BP5545.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","/propiedades/departamento-en-venta-en-provileon-51524520.html","construidos","","","2
			
					Recámaras","_","_","leon","MN 308,657","","Departamento en Venta en Provileon","_","_"
"Inmuebles24Item","","","2
		
				Baños","Departamento en venta en Provileon. 2 habitaciones, 2 baños, 56m2 terreno, 53m2 construcción. Nocnok ID: MX16-BP5546.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","Departamento
													
Precio Venta
																	
MN 308,657
56m² Superficie de terreno
53m² Superficie construída
2 Recámaras
2 Baños","Departamento en venta en Provileon. 2 habitaciones, 2 baños, 56m2 terreno, 53m2 construcción. Nocnok ID: MX16-BP5546.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","/propiedades/departamento-en-venta-en-provileon-51524521.html","construidos","","","2
			
					Recámaras","_","_","leon","MN 308,657","","Departamento en Venta en Provileon","_","_"
"Inmuebles24Item","","","2
		
				Baños","Departamento en venta en Provileon. 2 habitaciones, 2 baños, 53m2 terreno, 53m2 construcción. Nocnok ID: MX16-BP5547.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","Departamento
													
Precio Venta
																	
MN 308,657
53m² Superficie de terreno
53m² Superficie construída
2 Recámaras
2 Baños","Departamento en venta en Provileon. 2 habitaciones, 2 baños, 53m2 terreno, 53m2 construcción. Nocnok ID: MX16-BP5547.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","/propiedades/departamento-en-venta-en-provileon-51524522.html","totales","","","2
			
					Recámaras","53 m²
			totales","_","leon","MN 308,657","","Departamento en Venta en Provileon","_","_"
"Inmuebles24Item","","","1
		
				Baño","Departamento en venta en Santa Maria la Floreña. 1 habitaciones, 1 baños, 46m2 construcción. Nocnok ID: MX16-BP5556.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","Departamento
													
Precio Venta
																	
MN 269,326
46m² Superficie de terreno
46m² Superficie construída
1 recamara
1 Baño","Departamento en venta en Santa Maria la Floreña. 1 habitaciones, 1 baños, 46m2 construcción. Nocnok ID: MX16-BP5556.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","/propiedades/departamento-en-venta-en-santa-maria-la-florena-51524531.html","totales","","","1
			
					recamara","46 m²
			totales","_","leon","MN 269,326","","Departamento en Venta en Santa Maria La Floreña","_","_"
"Inmuebles24Item","","","2
		
				Baños","Departamento en venta en Arboledas de San Roque. 2 habitaciones, 2 baños, 50m2 construcción. Nocnok ID: MX16-BP5541.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","Departamento
													
Precio Venta
																	
MN 263,615
50m² Superficie de terreno
50m² Superficie construída
2 Recámaras
2 Baños","Departamento en venta en Arboledas de San Roque. 2 habitaciones, 2 baños, 50m2 construcción. Nocnok ID: MX16-BP5541.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","/propiedades/departamento-en-venta-en-arboledas-de-san-roque-51524516.html","totales","","","2
			
					Recámaras","50 m²
			totales","_","leon","MN 263,615","","Departamento en Venta en Arboledas de San Roque","_","_"
"Inmuebles24Item","","","2
		
				Baños","Departamento en venta en Real Del Sol Segundo Sector. 2 habitaciones, 2 baños, 51m2 construcción. Nocnok ID: MX16-BP5537.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","Departamento
													
Precio Venta
																	
MN 298,417
51m² Superficie de terreno
51m² Superficie construída
2 Recámaras
2 Baños","Departamento en venta en Real Del Sol Segundo Sector. 2 habitaciones, 2 baños, 51m2 construcción. Nocnok ID: MX16-BP5537.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","/propiedades/departamento-en-venta-en-real-del-sol-segundo-sector-51524513.html","totales","","","2
			
					Recámaras","51 m²
			totales","_","leon","MN 298,417","","Departamento en Venta en Real del Sol Segundo Sector","_","_"
"Inmuebles24Item","","","1
		
				Baño","Departamento en venta en Valle San Felipe. 1 habitaciones, 1 baños, 31m2 construcción. Nocnok ID: MX16-BP5558.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","Departamento
													
Precio Venta
																	
MN 182,343
31m² Superficie de terreno
31m² Superficie construída
1 recamara
1 Baño","Departamento en venta en Valle San Felipe. 1 habitaciones, 1 baños, 31m2 construcción. Nocnok ID: MX16-BP5558.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","/propiedades/departamento-en-venta-en-valle-san-felipe-51524533.html","totales","","","1
			
					recamara","31 m²
			totales","_","leon","MN 182,343","","Departamento en Venta en Valle San Felipe","_","_"
"Inmuebles24Item","","","1
		
				Baño","Departamento en venta en Arboledas de San Roque. 1 habitaciones, 1 baños, 50m2 construcción. Nocnok ID: MX16-BP5539.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","Departamento
													
Precio Venta
																	
MN 259,628
50m² Superficie de terreno
50m² Superficie construída
1 recamara
1 Baño","Departamento en venta en Arboledas de San Roque. 1 habitaciones, 1 baños, 50m2 construcción. Nocnok ID: MX16-BP5539.ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.","/propiedades/departamento-en-venta-en-arboledas-de-san-roque-51524515.html","totales","","","1
			
					recamara","50 m²
			totales","_","leon","MN 259,628","","Departamento en Venta en Arboledas de San Roque","_","_"
"Inmuebles24Item","Salón de usos múltiples 
Cuarto de TV","","2
		
				Baños","Zona residencial, hermoso departamento moderno con 2 o 3 recamaras, estudio y patio de servicio. VISTA PRIVILEGIADA a la CAÑADA. Estacionamientos INDEPENDIENTES","Departamento
													
Precio Venta
																	
MN 3,261,200
101m² Superficie de terreno
96m² Superficie construída
3 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Zona residencial, hermoso departamento moderno con 2 o 3 recamaras, estudio y patio de servicio. VISTA PRIVILEGIADA a la CAÑADA. Estacionamientos INDEPENDIENTES","/propiedades/hermoso-departamento-fcs7byr-52070432.html","construidos","","Elevador(es) (1)
Centros Comerciales Cercanos 
Escuelas Cercanas 
Fumadores 
Mascotas 
Cocina integral 
Acceso discapacitados 
Acceso tercera edad","3
			
					Recámaras","_","_","leon","MN 3,261,200","Gimnasio 
Línea telefónica 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Hermoso Departamento Fcs7byr","Desierto de los leones, Tetelpan, Alvaro Obregón","_"
"Inmuebles24Item","Bodega(s) (1)
Salón de Fiestas (SI)
Salón de usos múltiples (SI)","","2
		
				Baños","Departamentos de lujo desde 126 mts. a 348 mts en la zona de mayor plusvalía en San Pedro Garza Garcia .A parte cuenta con accesos privados y área comercial para cubrir las necesidades de los residentes .Precios sujetos a los metros cuadrados a Departamento SeleccionadoLos Departamentos se entregan terminados y equipados en mayo 2017.Amenidades de lujo:  Alberca con cascada 2 jacuzzis junto a la alberca Área de pérgolas y asadores Alberca infantil Salón de juegos infantiles Salón de eventos para 150 personas con Terraza Sky Lounge en Nivel 50 Bar privado con Terraza Sala de juego con billar, ping-pong, futbolito, etc. Sala de visitas con Terraza Social & Business Lounge con Terraza Sala/comedor para personal de servicio Gimnasio Salón de usos múltiples con TerrazaVentajas exclusivas Sorprendente distribución de los espacios Máximo aprovechamiento al no contar con pasillos en su interior Terraza versátil, integrable al área social Altura libre de 3.40 metros Ventanales de piso a techo y espectaculares vistas panorámicas Entrega de departamentos equipados y con acabados de lujo Ubicado en la zona de mayor plusvalíaOtras Características:Tipo de Aire Acondicionado: Central.","Departamento
													
Precio Venta
																	
MN 7,000,000
126m² Superficie de terreno
126m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: A estrenar","Departamentos de lujo desde 126 mts. a 348 mts en la zona de mayor plusvalía en San Pedro Garza Garcia .A parte cuenta con accesos privados y área comercial para cubrir las necesidades de los residentes .Precios sujetos a los metros cuadrados a Departamento SeleccionadoLos Departamentos se entregan terminados y equipados en mayo 2017.Amenidades de lujo:  Alberca con cascada 2 jacuzzis junto a la alberca Área de pérgolas y asadores Alberca infantil Salón de juegos infantiles Salón de eventos para 150 personas con Terraza Sky Lounge en Nivel 50 Bar privado con Terraza Sala de juego con billar, ping-pong, futbolito, etc. Sala de visitas con Terraza Social & Business Lounge con Terraza Sala/comedor para personal de servicio Gimnasio Salón de usos múltiples con TerrazaVentajas exclusivas Sorprendente distribución de los espacios Máximo aprovechamiento al no contar con pasillos en su interior Terraza versátil, integrable al área social Altura libre de 3.40 metros Ventanales de piso a techo y espectaculares vistas panorámicas Entrega de departamentos equipados y con acabados de lujo Ubicado en la zona de mayor plusvalíaOtras Características:Tipo de Aire Acondicionado: Central.","/propiedades/departamento-en-valle-sector-ote.-52029463.html","totales","Asador (SI)
Estacionamiento de visitas (SI)","Elevador(es) (2)
Alberca (SI)
Centros Comerciales Cercanos (SI)
Escuelas Cercanas (SI)
Frente a parque (SI)
Cocina integral (SI)
Ubicación (Exterior)","2
			
					Recámaras","126 m²
			totales","_","leon","MN 7,000,000","Gimnasio (SI)
Aire acondicionado (SI)
Área de Juegos Infantiles (SI)
Calefacción (SI)","Departamento en Valle Sector Ote.","AVENIDA, Del Valle Sect Oriente, San Pedro Garza García","_"
"Inmuebles24Item","","","_","ID:, 2Torres que sumaran 100 departamentos. Torre 1: 14 niveles y 46 departamentos; Torre 2: 17 niveles y 54 departamentos.Departamentos de 97m2 de 2 recamaras y 2 baños 126 m2 de 3 o 3 recamaras y 2 baños, residencia 2 plantas 187m2 de 2 recamaras y 2.5 baños mas cuarto de servicio. Penthouse de 1 planta de 225m2 de 3 recamaras, 3.5 baños y cuarto de servicio. Cuenta  con amenidades como; gimnasio,terraza, bar lounge en cada edificio, amenidades del proyecto, alberca, asoleadero, casa club, terraza lounge, areas verdes, se entregan en obra blanca.desde $3,000,000 hasta $3,700,000 en departamentos.. Preguntar por Karina Garza (Proyectos).","Departamento
													
Precio Venta
																	
MN 3,000,000
Loft","ID:Ver datos, 2Torres que sumaran 100 departamentos. Torre 1: 14 niveles y 46 departamentos; Torre 2: 17 niveles y 54 departamentos.Departamentos de 97m2 de 2 recamaras y 2 baños 126 m2 de 3 o 3 recamaras y 2 baños, residencia 2 plantas 187m2 de 2 recamaras y 2.5 baños mas cuarto de servicio. Penthouse de 1 planta de 225m2 de 3 recamaras, 3.5 baños y cuarto de servicio. Cuenta  con amenidades como; gimnasio,terraza, bar lounge en cada edificio, amenidades del proyecto, alberca, asoleadero, casa club, terraza lounge, areas verdes, se entregan en obra blanca.desde $3,000,000 hasta $3,700,000 en departamentos.. Preguntar por Karina Garza (Proyectos).","/propiedades/departamento-en-venta-en-colinas-de-san-jeronimo-51283852.html","construidos","","","_","_","_","leon","MN 3,000,000","","Departamento en Venta en Colinas de San Jerónimo","_","_"
"Inmuebles24Item","","","_","ID:, LISTO EN Feb/2017, proyecto de 2 torres de 111   departamentos, 23 villas y 22 locales comerciales, a tan solo unos metros de San Pedro.Departamentos de 77 m2 con 2 recamaras, 2 baños desde $3,700,000 MN., 93 m2 con 2 recamaras y 2 baños desde $4,100,000 MN., 108m2 con  3 recamaras, 2 1/2 baños desde $4,600,000. Villas desde $7,000,000 M. N., cuenta con atractivas amenidades como alberca, asadores, salon damas, salon niños, bar de juegos, parque con juegos y mas.. Preguntar por Karina Garza (Proyectos).","Departamento
													
Precio Venta
																	
MN 3,700,000
Loft","ID:Ver datos, LISTO EN Feb/2017, proyecto de 2 torres de 111   departamentos, 23 villas y 22 locales comerciales, a tan solo unos metros de San Pedro.Departamentos de 77 m2 con 2 recamaras, 2 baños desde $3,700,000 MN., 93 m2 con 2 recamaras y 2 baños desde $4,100,000 MN., 108m2 con  3 recamaras, 2 1/2 baños desde $4,600,000. Villas desde $7,000,000 M. N., cuenta con atractivas amenidades como alberca, asadores, salon damas, salon niños, bar de juegos, parque con juegos y mas.. Preguntar por Karina Garza (Proyectos).","/propiedades/departamento-en-venta-en-san-pedro-garza-garcia-51283853.html","construidos","","","_","_","_","leon","MN 3,700,000","","Departamento en Venta en San Pedro Garza García","_","_"
"Inmuebles24Item","Salón de Fiestas 
Salón de usos múltiples","","2
		
				Baños","Excelentes acabados Diseño moderno Vista privilegiada Espacios amplios Balcón","Departamento
													
Precio Venta
																	
MN 2,970,000
94m² Superficie de terreno
91m² Superficie construída
3 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Excelentes acabados Diseño moderno Vista privilegiada Espacios amplios Balcón","/propiedades/hermoso-departamento-nuevo-c-52070414.html","construidos","Estacionamiento de visitas","Elevador(es) (1)
Centros Comerciales Cercanos 
Escuelas Cercanas 
Fumadores 
Mascotas 
Cocina integral 
Acceso discapacitados 
Acceso tercera edad","3
			
					Recámaras","_","_","leon","MN 2,970,000","Gimnasio 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Hermoso Departamento Nuevo C","Desierto De Los Leones, Tetelpan, Alvaro Obregón","_"
"Inmuebles24Item","Salón de usos múltiples (SI)","","2
		
				Baños","Informes al Nextel - Hermoso departamento nuevo con acabados de lujo y completamente equipado en la torre de departamentos Nuevo sur, esta torre tiene área comercial, de restaurantes y cines.Otras Características:Tipo de Aire Acondicionado: Minisplit.","Departamento
													
Precio Venta
																	
MN 2,950,000
70m² Superficie de terreno
70m² Superficie construída
1 recamara
2 Baños
1 estacionamiento
Antigüedad: 2 años","Informes al Nextel Ver datos- Hermoso departamento nuevo con acabados de lujo y completamente equipado en la torre de departamentos Nuevo sur, esta torre tiene área comercial, de restaurantes y cines.Otras Características:Tipo de Aire Acondicionado: Minisplit.","/propiedades/hermoso-departamento-amueblado-en-venta-en-nuevo-sur-50869775.html","totales","Estacionamiento de visitas (SI)","Centros Comerciales Cercanos (SI)
Escuelas Cercanas (SI)
Frente a parque (SI)
Cocina integral (SI)
Estado de conservación (Excelente)
Número de departamentos (SI)","1
			
					recamara","70 m²
			totales","_","leon","MN 2,950,000","Aire acondicionado (SI)
Seguridad privada (SI)
Calentador de agua (SI)
Área de Juegos Infantiles (SI)","Hermoso Departamento Amueblado en Venta en Nuevo Sur","_","_"
"Inmuebles24Item","Bodega(s) (1)
Sala de música y cine 
Salón de Fiestas 
Salón de usos múltiples","","2
		
				Baños","Departamento en Magma Torre 2 en Valle Oriente, departamento especial para inversionistas o ejecutivos. Nuevo con excelente Ubicación y Amenidades como alberca, gimnasio, áreas sociales, sala de Billar, salón para eventos .","Departamento
													
Precio Venta
																	
MN 4,100,000
80m² Superficie de terreno
80m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Departamento en Magma Torre 2 en Valle Oriente, departamento especial para inversionistas o ejecutivos. Nuevo con excelente Ubicación y Amenidades como alberca, gimnasio, áreas sociales, sala de Billar, salón para eventos .","/propiedades/inversionistas-depto-nuevo-en-magma-valle-oriente-52176086.html","totales","Asador 
Estacionamiento de visitas","Elevador(es) (2)
Alberca 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Acceso discapacitados 
Acceso tercera edad 
Estado de conservación (Excelente)
Piso en el que se encuentra (17)","2
			
					Recámaras","80 m²
			totales","_","leon","MN 4,100,000","Línea telefónica 
Seguridad privada 
Calentador de agua 
Gas 
Calefacción","Inversionistas Depto Nuevo en Magma Valle Oriente","_","_"
"Inmuebles24Item","","","2
		
				Baños","ID:, Hermoso departamentos  con acceso avenidas rapidas comodos y acabados de primera. cerca a centros comerciales y escuelas. Preguntar por Patricia Villarreal.","Departamento
													
Precio Venta
																	
MN 2,489,000
2 Recámaras
2 Baños
1 estacionamiento","ID:Ver datos, Hermoso departamentos  con acceso avenidas rapidas comodos y acabados de primera. cerca a centros comerciales y escuelas. Preguntar por Patricia Villarreal.","/propiedades/departamento-en-venta-en-monterrey-51543928.html","construidos","","","2
			
					Recámaras","_","_","leon","MN 2,489,000","","Departamento en Venta en Monterrey","_","_"
"Inmuebles24Item","","","2
		
				Baños","ID:, Hermoso Penthouse ubicados  con acceso avenidas rapidas comodos y acabados de primera. cerca a centros comerciales y colegios.Terraz muy amplia con vistas espectaculares a Sierra Madre y cerca a centros comerciales y colegios.. Preguntar por Patricia Villarreal.","Departamento
													
Precio Venta
																	
MN 3,974,650
136m² Superficie de terreno
136m² Superficie construída
2 Recámaras
2 Baños
1 estacionamiento","ID:Ver datos, Hermoso Penthouse ubicados  con acceso avenidas rapidas comodos y acabados de primera. cerca a centros comerciales y colegios.Terraz muy amplia con vistas espectaculares a Sierra Madre y cerca a centros comerciales y colegios.. Preguntar por Patricia Villarreal.","/propiedades/departamento-en-venta-en-monterrey-51543930.html","totales","","","2
			
					Recámaras","136 m²
			totales","_","leon","MN 3,974,650","","Departamento en Venta en Monterrey","_","_"
"Inmuebles24Item","Bodega(s) (1)
Salón de usos múltiples","","2
		
				Baños","Departamentos de: 86m2 Desde $2,263,000 95m2 Desde $2,410,000 y 100 m2 APROVECHA PRECIOS PRE-VENTA. Torre 3: Entrega Febrero 2018 Torre 4: Pendiente Excelentes facilidades de pago y mensualidades para el enganche. 10%: Enganche 10%: En 16 Mensualidades 80%: V.S Escrituracion Amenidades Planta alta de cada torre: Espléndida terraza con vista panorámica, sala de cine, bar, gimnasio interior y exterior. Amenidades Generales: 3,400m2 de áreas verdes, Alberca con carril de nado y casa club.","Departamento
													
Precio Venta
																	
MN 2,270,000
86m² Superficie de terreno
86m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Departamentos de: 86m2 Desde $2,263,000 95m2 Desde $2,410,000 y 100 m2 APROVECHA PRECIOS PRE-VENTA. Torre 3: Entrega Febrero 2018 Torre 4: Pendiente Excelentes facilidades de pago y mensualidades para el enganche. 10%: Enganche 10%: En 16 Mensualidades 80%: V.S Escrituracion Amenidades Planta alta de cada torre: Espléndida terraza con vista panorámica, sala de cine, bar, gimnasio interior y exterior. Amenidades Generales: 3,400m2 de áreas verdes, Alberca con carril de nado y casa club.","/propiedades/pre-venta-departamentos-entrega-feb-2018-51567051.html","totales","Asador 
Estacionamiento de visitas","Elevador(es) (1)
Acceso discapacitados","2
			
					Recámaras","86 m²
			totales","_","leon","MN 2,270,000","Gimnasio 
Línea telefónica 
Seguridad privada 
Calentador de agua 
Área de Juegos Infantiles 
Gas","Pre - Venta Departamentos (Entrega Feb 2018)","Arnulfo, Rincón de las Colinas, Monterrey","_"
"Inmuebles24Item","Bodega(s) (1)
Salón de Fiestas 
Salón de usos múltiples","","2
		
				Baños","""DIEZ"", proyecto vertical que está ubicado en la zona más exclusiva de Colinas de San Jerónimo. El proyecto de departamentos consta de dos edificios con 100 unidades en total: 1.- Departamentos de 97 m2 de 2 recámaras y 2 baños completos 2.- Departamentos de 126 m2 de 2 o 3 recámaras y 2 baños completos Amenidades de uso común: Gimnasio, terraza y bar lounge en cada edificio. Adicionalmente el conjunto tendrá alberca con chapoteadero, asoleadero, casa club, terraza lounge, áreas verdes. El desarrollo contará con: -caseta de vigilancia -portones eléctricos -2 elevadores en cada edificio -cisterna con equipo -baños de servicio Los departamentos se entregán en obra blanca, es decir, con puerta principal, ventanas, yeso liso en muros y cielos, preparación para minisplits, contactos, apagadores y rosetas de iluminación. Adicionalmente, estaremos ofreciendo diferentes paquetes de acabados para los departamentos. ENTREGA: Marzo de 2017 PRECIOS DE PREVENTA a partir de $3,100,000 pesos. Las formas de pago son muy amplias, hacemos trajes a la medida en base a las posibilidades financieras del cliente, y tenemos opciones muy interesantes con descuentos muy atractivos.","Departamento
													
Precio Venta
																	
MN 3,100,000
97m² Superficie de terreno
97m² Superficie construída
2 Recámaras
2 Baños
1 Medio baño
2 Estacionamientos
Antigüedad: A estrenar","""DIEZ"", proyecto vertical que está ubicado en la zona más exclusiva de Colinas de San Jerónimo. El proyecto de departamentos consta de dos edificios con 100 unidades en total: 1.- Departamentos de 97 m2 de 2 recámaras y 2 baños completos 2.- Departamentos de 126 m2 de 2 o 3 recámaras y 2 baños completos Amenidades de uso común: Gimnasio, terraza y bar lounge en cada edificio. Adicionalmente el conjunto tendrá alberca con chapoteadero, asoleadero, casa club, terraza lounge, áreas verdes. El desarrollo contará con: -caseta de vigilancia -portones eléctricos -2 elevadores en cada edificio -cisterna con equipo -baños de servicio Los departamentos se entregán en obra blanca, es decir, con puerta principal, ventanas, yeso liso en muros y cielos, preparación para minisplits, contactos, apagadores y rosetas de iluminación. Adicionalmente, estaremos ofreciendo diferentes paquetes de acabados para los departamentos. ENTREGA: Marzo de 2017 PRECIOS DE PREVENTA a partir de $3,100,000 pesos. Las formas de pago son muy amplias, hacemos trajes a la medida en base a las posibilidades financieras del cliente, y tenemos opciones muy interesantes con descuentos muy atractivos.","/propiedades/departamentos-diez-preventa.-colinas-de-san-jeronimo-51536751.html","totales","Asador 
Estacionamiento de visitas","Alberca 
Cuartos de servicio 
Jacuzzi 
Centros Comerciales Cercanos 
Escuelas Cercanas 
Frente a parque 
Mascotas 
Acceso discapacitados 
Acceso tercera edad","2
			
					Recámaras","97 m²
			totales","_","leon","MN 3,100,000","Gimnasio 
Línea telefónica 
Aire acondicionado 
Seguridad privada 
Cisterna 
Calentador de agua 
Área de Juegos Infantiles 
Gas 
Calefacción","Departamentos Diez, Preventa. Colinas de San Jeronimo","LA VEREDA, Colinas de San Jerónimo, Monterrey","_"
"Inmuebles24Item","","","1
		
				Baño","Remodelado. Excelente UBICACION. En Bonifacio Salinas. Cerca de salida al Aeropuerto y a Pesquería. Previa cita","Departamento
													
Precio Venta
																	
MN 975,000
120m² Superficie de terreno
90m² Superficie construída
2 Recámaras
1 Baño
2 Estacionamientos
Antigüedad: de 20 a 50 años","Remodelado. Excelente UBICACION. En Bonifacio Salinas. Cerca de salida al Aeropuerto y a Pesquería. Previa cita","/propiedades/en-venta-departamento-en-torres-linda-vista-guadalupe-52094213.html","construidos","","Centros Comerciales Cercanos 
Escuelas Cercanas 
Cocina integral 
Estado de conservación (Excelente)
Piso en el que se encuentra (2)
Número de departamentos (12)
Ubicación (Interior)","2
			
					Recámaras","_","_","leon","MN 975,000","Aire acondicionado 
Calentador de agua 
Gas","En Venta Departamento en Torres Linda Vista Guadalupe Rumbo a Aeropuerto","_","_"
"Inmuebles24Item","Estudio (SI)","","2
		
				Baños","Informes al  - Precioso y amplio departamento... Otras Características:M2 de Área Común: 100.","Departamento
													
Precio Venta
																	
MN 1,980,000
197m² Superficie de terreno
197m² Superficie construída
2 Recámaras
2 Baños
2 Estacionamientos
Antigüedad: A estrenar","Informes al Ver datos - Precioso y amplio departamento... Otras Características:M2 de Área Común: 100.","/propiedades/departamento-residencial-en-venta-en-colonia-cumbres-51741758.html","totales","Asador (SI)
Estacionamiento de visitas (SI)","Alberca (SI)
Centros Comerciales Cercanos (SI)
Escuelas Cercanas (SI)
Frente a parque (SI)
Estado de conservación (Excelente)
M² de jardín (50)
Piso en el que se encuentra (4)
Ubicación (Exterior)","2
			
					Recámaras","197 m²
			totales","_","leon","MN 1,980,000","Gas (SI)","Departamento Residencial en Venta en Colonia Cumbres Elite - Monterrey","_","_"
"Inmuebles24Item","","","3
		
				Baños","MAGNIFICO PROYECTO DE DEPARTAMENTOS EN ZONA PRIVILEGIADA AL SUR DE LA CIUDAD59 UNIDADES DE DIFERENTES MEDIDAS DE 135 M2LOS PRECIOS SON SEGUN EL PISO ESTE DEPARTAMENTO ESTA EN EL PRIMER PISO TENEMOS 8 PISOS CLAVE SAI: 03-DV-6107 Operación : Venta Tipo : Departamentos Zona : Zona Sur Colonia : Ciudad Satélite Terreno : 135 m2. Construcción : 135 m2. Frente : 8 m. Plantas : 1 Recámaras : 3 Baños : 3 Edad : 0SALA COMEDOR COCINA EL BAÑO DE VISITAS SE COMPARTE CON LAS RECAMARAS 2 RECAMARAS SECUNDARIAS RECAMARA PRINCIPAL CON BAÑO VESTIDOR CUARTO DE SERVICIO CON BAÑO COMPLETO","Departamento
													
Precio Venta
																	
MN 3,151,000
135m² Superficie de terreno
135m² Superficie construída
3 Recámaras
3 Baños
Antigüedad: A estrenar","MAGNIFICO PROYECTO DE DEPARTAMENTOS EN ZONA PRIVILEGIADA AL SUR DE LA CIUDAD59 UNIDADES DE DIFERENTES MEDIDAS DE 135 M2LOS PRECIOS SON SEGUN EL PISO ESTE DEPARTAMENTO ESTA EN EL PRIMER PISO TENEMOS 8 PISOS CLAVE SAI: 03-DV-6107 Operación : Venta Tipo : Departamentos Zona : Zona Sur Colonia : Ciudad Satélite Terreno : 135 m2. Construcción : 135 m2. Frente : 8 m. Plantas : 1 Recámaras : 3 Baños : 3 Edad : 0SALA COMEDOR COCINA EL BAÑO DE VISITAS SE COMPARTE CON LAS RECAMARAS 2 RECAMARAS SECUNDARIAS RECAMARA PRINCIPAL CON BAÑO VESTIDOR CUARTO DE SERVICIO CON BAÑO COMPLETO","/propiedades/magnifico-proyecto-de-departamentos-en-zona-51724489.html","totales","","","3
			
					Recámaras","135 m²
			totales","_","leon","MN 3,151,000","","Magnifico Proyecto de Departamentos en Zona Privilegiada Al Sur de La Ciudad","CIUDAD SATELITE, Ciudad Satélite, Monterrey","_"
